id,label,code
5565c3e8-bb64-4a04-b628-1a3e723edf69,ABDOMEN WALL NEURILEMMOSARCOMA,C474
82953dcd-2cd9-4218-89b3-eb92f6707517,ABDOMEN WALL OEDEMA,R600
ba7627c2-8ac3-4b88-9696-00bcc47043cd,ABDOMEN WALL PENETRATING WOUND,S311
76c6dc86-5f35-424e-9359-52fee37ad30d,ABDOMEN WALL RADIATION BURNS,Y632
075b24a0-f50e-4d45-8ad4-9be213b26390,ABDOMEN WALL SARCOMA,C494
13ad3184-7585-4fb5-9b9c-166d167481fc,ABDOMEN WALL SEPSIS,A419
82211541-8853-4ef5-9f04-c352c1fcd570,ABDOMEN WALL SEPSIS INFECTION,A419
c66a68db-c8e0-45b6-86bb-6a95783f63d9,ABDOMEN WALL SKIN MASS,R190
3628fd37-99f7-4465-9004-17354861f99c,ABDOMEN WALL STAB WOUND,S311
9c08405c-9996-4a26-bbe6-98f2806152ca,ABDOMEN WALL TRAUMA,S399
23c18de6-7724-447f-9e15-eb8ebac80767,ABDOMEN WALL TUMOUR,D485
7030c88b-1aef-4c52-912d-88753d746e77,ABDOMEN WALL ULCER,L984
8409bfd5-5777-4502-9234-f7800f0cc003,ABDOMEN WALL WOUND,S311
6055a918-107c-48f7-ad9c-1cc08e7ffb2f,ABDOMEN WOUND,S318
d69e8496-04b2-4e7a-934e-a6166c03caa0,ABDOMEN WOUND DEHISCENCE,T813
3b5349f7-d120-446d-b2c7-7f40bf13b984,ABDOMEN WOUND DEHISCENCE CLOSURE,Y834
151dd80c-f44f-4219-81d0-d27d4c46b33e,ABDOMINAL ABSCESS,K650
43acc310-b122-49e0-8d10-7b041677b48f,ABDOMINAL ABSCESS DRAINAGE,Y848
0311c397-57bd-4d1f-a2b6-d3245cb11b6c,abdominal actinomycosis,A421
5a2276f1-43dd-41b1-8c1f-aaa416b75118,ABDOMINAL ADHESION,K660
3bfd95ae-ca31-42ed-b078-eff2cced26b2,abdominal adhesions,K660
118943d7-3677-49eb-b832-d14a4bdc3690,abdominal aneurysm,I714
61a10c9a-e827-4092-918b-5adbaf032b63,abdominal aneurysm repair,Y834
c42c4fc2-6a04-41f3-903c-d74605ad94bc,abdominal aneurysm resection,Y838
0bb85e43-41ce-4d33-b01f-c8d132b8872e,ABDOMINAL ANEURYSMECTOMY,Y838
072a89e5-329a-4486-ab3f-e9a4e4e3b02e,ABDOMINAL ANGINA,K551
fe79e934-1abb-4fd1-a3bf-53c69ae3dac7,abdominal angiomyosarcoma,C494
20285856-c640-4f90-9b68-19f876e98a16,ABDOMINAL ANGIOSARCOMA,C494
f7d6f41f-caca-47ff-862f-60ff4be4de45,ABDOMINAL ANOMALY,Q899
943b3c19-c054-4886-90e5-eea1f92bcec9,ABDOMINAL AORTA ANASTOMOSIS,Y832
b1d8b8e4-b92b-4493-a2f6-5709bd569d6e,ABDOMINAL AORTA ANEURYSM,I714
f8c82c8e-5a80-4a73-ba6f-8acce29db17e,ABDOMINAL AORTA ANEURYSM DISSECTION,I710
ffac77fa-a1ab-4bac-8bdc-0468fd603b76,ABDOMINAL AORTA ANEURYSM GRAFT,Y832
5e64cda7-91c5-4793-b09a-002403995352,ABDOMINAL AORTA ANEURYSM LEAK,I714
